"","logFC","AveExpr","t","P.Value","adj.P.Val","B","threshold"
"Blank.650",-0.017254088205827,6.64088556452803,-0.142778487022,0.887133011322297,0.940301791856231,-6.51056132286202,"Not Significant"
"Hcd745 left",-0.0178834965748056,7.97607502377226,-0.142776798282709,0.887134337023735,0.940301791856231,-6.51056156423084,"Not Significant"
"Blank.515",0.0167181045265767,6.50554994294181,0.142531489967466,0.88732691349171,0.94040856904938,-6.51059659546064,"Not Significant"
"hsa-mir-9*-3p-A.1",0.0269064797479288,8.32008765949579,0.14225251831868,0.887545925340803,0.940543338040963,-6.5106363608432,"Not Significant"
"mmu-miR-692-A.1",0.0187303720332679,8.00112138804562,0.142129547610352,0.887642468592208,0.940548311091081,-6.5106538647087,"Not Significant"
"Hcd40_HPR145 left.1",-0.0209560681922811,7.34807509433505,-0.141822223909084,0.887883753344805,0.940553291839859,-6.51069754357489,"Not Significant"
"Randomer 143.1",-0.0150591350517875,6.66446618680236,-0.141682733840701,0.887993272778725,0.940553291839859,-6.51071733765477,"Not Significant"
"hsa-mir-498-A.1",0.0240403934858691,12.725241798392,0.141617226982341,0.888044705692273,0.940553291839859,-6.51072662656915,"Not Significant"
"hsa-mir-221-A",0.0550693195480729,11.4000285953375,0.141546855864392,0.888099958338085,0.940553291839859,-6.51073660045718,"Not Significant"
"Hcd650 left",-0.023404307628784,7.77531481047271,-0.141538621454674,0.888106423710898,0.940553291839859,-6.51073776721857,"Not Significant"
"hsa-mir-586-P.1",-0.0159940666333105,6.59276191684144,-0.141385240040841,0.88822685488375,0.940583556774519,-6.51075948795455,"Not Significant"
"Blank.913",-0.0152608323819479,6.59945455977993,-0.141094483062318,0.888455157174191,0.940598090029546,-6.51080059822151,"Not Significant"
"Hcd631 left.1",0.0204248422836333,10.8587022417404,0.141081828389687,0.888465093836948,0.940598090029546,-6.51080238555166,"Not Significant"
"uc.298+.1",-0.0201446039766502,8.07803844037953,-0.141016813382059,0.888516145005449,0.940598090029546,-6.51081156566493,"Not Significant"
"Blank.50",0.016387984599457,6.61593974388554,0.140820964052722,0.888669932961765,0.940663646219606,-6.51083919402455,"Not Significant"
"Hcd56 left.1",-0.0158541894103585,8.03726947367482,-0.140633561191166,0.888817092508701,0.940722173363214,-6.51086559492972,"Not Significant"
"blank.212",0.0161144408059233,6.59449986397668,0.140230578643843,0.889133551101896,0.940828500453598,-6.5109222472564,"Not Significant"
"Hcd807 right.1",0.0142667853807303,7.27930502067793,0.140069491174843,0.889260056772044,0.940828500453598,-6.51094484791012,"Not Significant"
"Blank.1387",-0.0199336630522318,6.61275727402974,-0.13993088139928,0.889368912532975,0.940828500453598,-6.51096427415864,"Not Significant"
"mmu-miR-503-A",-0.0209530862402278,7.44026547303596,-0.139805194106327,0.889467621622153,0.940828500453598,-6.5109818727012,"Not Significant"
"Blank.1083",0.0177505788009569,6.58472585116692,0.139727134688975,0.889528926835002,0.940828500453598,-6.51099279450812,"Not Significant"
"mmu-mir-92-1-P.1",0.0155604716263218,6.98818761697768,0.139695219448955,0.889553992176592,0.940828500453598,-6.51099725822426,"Not Significant"
"Hcd770 right",-0.0185632535435651,6.72207489889739,-0.139680471996888,0.889565574453765,0.940828500453598,-6.51099932048218,"Not Significant"
"blank.159",0.0148375386662041,6.70057787524205,0.139472064775332,0.889729254841082,0.940828500453598,-6.51102844052685,"Not Significant"
"Hcd836 right",-0.0199542457951578,7.65275982025224,-0.139452713966211,0.889744452968031,0.940828500453598,-6.51103114214677,"Not Significant"
"blank.229",-0.0156760844687387,6.66768391551496,-0.139116144909433,0.890008801035643,0.941010854166752,-6.5110780715774,"Not Significant"
"Hcd547 right",0.0148053375621346,7.30461521321892,0.138960054551351,0.890131401823257,0.941025222026873,-6.51109979754556,"Not Significant"
"hsa-mir-200a-3p-A",0.0263321882444405,9.58036228245852,0.138864846412074,0.890206184157649,0.941025222026873,-6.51111303744994,"Not Significant"
"Hcd165 right.1",-0.0156133865026931,7.16611245960832,-0.138684377167733,0.890347938588004,0.941077920225141,-6.51113810911717,"Not Significant"
"Blank.1233",0.0144238608205809,6.58105569795065,0.138566901963379,0.890440214602633,0.941078315360818,-6.51115441184179,"Not Significant"
"blank.253",0.0148014416010058,6.65271853075309,0.138236400170451,0.890699829864757,0.941255547762137,-6.51120020347695,"Not Significant"
"uc.294+",-0.0176975846436243,8.76216070527078,-0.138044810031154,0.890850333014325,0.941274780771987,-6.51122669862274,"Not Significant"
"Blank.283",0.0149755375687635,6.44851121532806,0.137979201479625,0.890901872582236,0.941274780771987,-6.51123576324041,"Not Significant"
"HPR176 right",0.025626145419956,8.04761457674585,0.137221763532182,0.891496921355286,0.941806300905615,-6.51134010072417,"Not Significant"
"mmu-miR-495-A.1",0.0226125721858397,6.96448092029362,0.136742218076785,0.891873688488108,0.942107135353644,-6.51140586171533,"Not Significant"
"hsa-mir-376b-P",-0.0218346638445377,6.83735520690459,-0.136344654822089,0.892186063375341,0.942339895715678,-6.5114602059406,"Not Significant"
"HPR262 left",-0.0133497081792804,6.88937444121606,-0.136136745156813,0.892349429835337,0.942347124366857,-6.51148856283946,"Not Significant"
"uc.191+",0.0189420203286055,7.55917144412397,0.136052929009155,0.892415290292162,0.942347124366857,-6.51149998233567,"Not Significant"
"uc.156+",-0.0148709128322677,7.79714498794647,-0.13598459540101,0.892468985557596,0.942347124366857,-6.51150928722011,"Not Significant"
"uc.189+A.1",0.0150854750700855,8.98987549783529,0.135603320070778,0.892768593909704,0.942566285352652,-6.51156111917574,"Not Significant"
"mmu-miR-705-A",-0.0267311296502806,7.94827540177596,-0.13506384664551,0.893192542296531,0.942911182651024,-6.51163420873931,"Not Significant"
"Hcd526 right.1",0.015585708359291,7.45007142826596,0.13495328474863,0.893279431923593,0.942911182651024,-6.51164915207126,"Not Significant"
"Blank.1745",-0.0148246920432511,6.57794019443035,-0.134196472483499,0.893874239609381,0.943441786600707,-6.51175111305186,"Not Significant"
"uc.353+",-0.0175737578816424,6.76253841384406,-0.13403227255972,0.894003298775111,0.943480756411124,-6.51177315913278,"Not Significant"
"Hcd448 left",-0.0206860755531579,8.0428651656802,-0.133189654113499,0.894665632375131,0.944033213269279,-6.5118858678667,"Not Significant"
"hsa-mir-16-1-P",0.0154729834317662,7.37012290298305,0.133131730587251,0.894711165505699,0.944033213269279,-6.51189358963548,"Not Significant"
"Hcd390 right",0.0203421363582805,9.88159287509717,0.132536986583836,0.895178708833281,0.944425743169455,-6.51197268064994,"Not Significant"
"uc.113+A",-0.0126035863689076,7.13089279428892,-0.132423859203939,0.895267645404873,0.944425743169455,-6.51198768464996,"Not Significant"
"Hcd924 left.1",0.0208705060127814,7.95432252845709,0.132044365486168,0.895565999309479,0.944461001370566,-6.51203792311821,"Not Significant"
"mmu-mir-133a-5p-A.1",-0.0204595824367004,8.01684003064027,-0.132023566557429,0.895582351647379,0.944461001370566,-6.51204067237608,"Not Significant"
"HPR220 left.1",0.0176173825607799,7.45175495564225,0.131781135625247,0.895772956797879,0.944461001370566,-6.51207268562618,"Not Significant"
"uc.48+A.1",-0.0170827260141131,10.6619983818036,-0.131707303687059,0.895831006518104,0.944461001370566,-6.51208242352973,"Not Significant"
"Blank.145",0.0199865101426715,6.61079381165015,0.131689512366784,0.89584499487551,0.944461001370566,-6.51208476926208,"Not Significant"
"Hcd653 right",-0.0129788529959862,7.413696922542,-0.131597102902996,0.895917652001553,0.944461001370566,-6.51209694808008,"Not Significant"
"Hcd236 left.1",-0.0134405934814792,7.10827576575337,-0.131560163382127,0.895946696026726,0.944461001370566,-6.51210181401963,"Not Significant"
"mmu-mir-189-A.1",0.0129939005204234,6.90790829125231,0.130824684233689,0.896525003017799,0.944923833265712,-6.51219841248945,"Not Significant"
"blank.244",-0.0138861686979652,6.72839781172005,-0.130767068082207,0.896570308985318,0.944923833265712,-6.51220595699006,"Not Significant"
"uc.18+A",0.0188862773367093,7.60310152306715,0.130565384816538,0.896728903644145,0.944993719596177,-6.51223234008647,"Not Significant"
"uc.184+A",-0.0182401024850947,6.86724627852492,-0.130110292096097,0.897086783798118,0.945203325921752,-6.51229172331946,"Not Significant"
"Hcd713 left.1",-0.0209645537929424,7.69496029618274,-0.130077700253268,0.897112414514991,0.945203325921752,-6.51229596814908,"Not Significant"
"uc.286+A.1",-0.0150427673517521,7.05459018832049,-0.129829318195938,0.897307749561143,0.945311867850422,-6.51232828304041,"Not Significant"
"hsa-mir-519d-A.1",0.016721726231836,7.62896560539023,0.129650712376465,0.897448214479197,0.945362587827073,-6.51235148179074,"Not Significant"
"hsa-mir-1-A.1",-0.0162131566302657,7.28748117873639,-0.129277444381178,0.897741782607491,0.945540487414619,-6.51239986178555,"Not Significant"
"hsa-mir-9-A",0.0189320782785298,8.14546426209166,0.129167530986341,0.897828230150698,0.945540487414619,-6.51241408131235,"Not Significant"
"Blank.414",0.0133079264107039,6.62118952715192,0.129083767736838,0.897894111290992,0.945540487414619,-6.51242490967317,"Not Significant"
"HPR237 right.1",0.0148521605882825,7.32077105793102,0.128779312874462,0.89813357606123,0.945575789960391,-6.51246420847282,"Not Significant"
"uc.69+A.1",-0.0150623079552803,7.02483019941823,-0.128741075818137,0.898163651569466,0.945575789960391,-6.51246913752858,"Not Significant"
"hsa-mir-644-P",0.0305334699590514,9.53516783156237,0.128645805249449,0.898238587671593,0.945575789960391,-6.51248141228839,"Not Significant"
"Hcd48 right",-0.014816061548875,7.6647662482408,-0.128571542543489,0.898297000462372,0.945575789960391,-6.51249097407592,"Not Significant"
"Blank.1540",0.0141867477557094,6.5426828311826,0.128097420640581,0.898669943796907,0.945641469890909,-6.5125518901863,"Not Significant"
"uc.28+",0.0164064487654674,8.90421581939264,0.128087430556745,0.898677802226284,0.945641469890909,-6.51255317131279,"Not Significant"
"Hcd597 right",-0.0144023994943652,7.1603107814659,-0.128036193974207,0.898718106260445,0.945641469890909,-6.51255974031346,"Not Significant"
"Blank.1575",-0.0151149242116899,6.67712967668736,-0.128022615363641,0.89872878759554,0.945641469890909,-6.51256148077589,"Not Significant"
"uc.159+",-0.019292067072767,8.65355487678988,-0.1278950760933,0.898829114669611,0.945649864812166,-6.5125778193451,"Not Significant"
"mmu-mir-219-1-P.2",-0.0180207988354564,13.0528930397051,-0.127652123509719,0.899020234724827,0.945750432262004,-6.51260889805062,"Not Significant"
"uc.307+A.1",0.015638280683314,7.46982613899354,0.127511261308019,0.899131047568093,0.945750432262004,-6.51262689022312,"Not Significant"
"uc.372+.1",-0.0205554540116957,9.52673444789694,-0.127421351883878,0.899201778174109,0.945750432262004,-6.51263836387576,"Not Significant"
"Hcd480 left",-0.0138114534256371,6.97639564338997,-0.127223021093014,0.899357805427113,0.945777536866816,-6.51266364495966,"Not Significant"
"hsa-mir-187-A",0.0194362549393308,8.64259371496558,0.127153789648868,0.899412270899321,0.945777536866816,-6.51267246057685,"Not Significant"
"hsa-mir-548a2-P",0.0195202810502924,9.02769136164076,0.126767523546122,0.899716161546664,0.94595638724491,-6.5127215579396,"Not Significant"
"HPR215 left.1",-0.0183730346794482,7.74679137282761,-0.12660581807203,0.899843386088982,0.94595638724491,-6.51274206761422,"Not Significant"
"hsa-mir-106b-P",-0.018649291051231,8.13572494740995,-0.126585351025322,0.899859489077409,0.94595638724491,-6.51274466165681,"Not Significant"
"HPR233 left.1",-0.0153321673469895,6.78224055244483,-0.126466082263771,0.899953327767726,0.945957922022328,-6.51275976972935,"Not Significant"
"hsa-mir-548a2-A",-0.017718421051871,8.58352942662862,-0.125472185240814,0.900735365694817,0.946682761440514,-6.51288511574309,"Not Significant"
"Hcd254_HPR171 left",-0.019855836851594,8.47651460175255,-0.124698259867199,0.901344390259343,0.947144829682425,-6.51298203551374,"Not Significant"
"uc.350+A.1",0.0136618060385834,7.42400210611035,0.124587033490264,0.901431922506065,0.947144829682425,-6.51299591530334,"Not Significant"
"Blank.1059",-0.0129578339644301,6.62647007039293,-0.124560897254762,0.90145249121923,0.947144829682425,-6.51299917501308,"Not Significant"
"blank.95",-0.0127752555740992,6.76009679233798,-0.124064038574553,0.901843522428185,0.947458466160318,-6.51306101321419,"Not Significant"
"hsa-mir-517*b-5p-A",-0.0173585817476685,7.91825516328629,-0.123739811384509,0.902098704764537,0.947514905056448,-6.5131012328206,"Not Significant"
"hsa-mir-584-P",0.0138063603021523,7.0070224608741,0.123584316714415,0.902221090238935,0.947514905056448,-6.51312048424826,"Not Significant"
"Hcd812 left.1",0.0147238901501288,7.00909425327494,0.123443620369325,0.902331830441931,0.947514905056448,-6.51313788268438,"Not Significant"
"Hcd895 right",-0.0175047211165458,7.93680830544226,-0.123389279755785,0.902374601735599,0.947514905056448,-6.5131445971145,"Not Significant"
"HPR214 right.1",-0.0135300579169231,6.91479841835876,-0.123292259644134,0.902450966631966,0.947514905056448,-6.51315657775916,"Not Significant"
"uc.274+.1",0.0147704583504282,7.68787272387993,0.123290402235038,0.902452428614799,0.947514905056448,-6.51315680703167,"Not Significant"
"Hcd953 left",-0.014248342428842,7.15707577737577,-0.123097256471864,0.902604457191199,0.947577367401873,-6.51318062947365,"Not Significant"
"Blank.92",-0.0152613781368869,6.55841445752032,-0.122720077963465,0.90290135197552,0.947791885620638,-6.51322704275883,"Not Significant"
"mmu-mir-200b-P.2",0.0141959420471673,7.44032370249129,0.121923494473525,0.903528426114029,0.948253413662245,-6.51332459774265,"Not Significant"
"blank.8",0.0120278974497694,6.73420554761254,0.121914730012166,0.903535325885037,0.948253413662245,-6.51332566756678,"Not Significant"
"hsa-mir-182*-3p-A.1",0.0125843213868357,7.11254130987125,0.121808660417052,0.903618829151971,0.948253413662245,-6.51333860873951,"Not Significant"
"hsa-mir-451-P.1",0.0122805193417328,7.38288651403951,0.12069220763584,0.904497823135699,0.949078564290353,-6.51347414038173,"Not Significant"
"hsa-miR-768-5p-A",0.0258837503060718,10.7900963738893,0.120248118788384,0.90484749229037,0.949264543345704,-6.51352770380861,"Not Significant"
"Blank.1128",0.0154226112948939,6.66184512578506,0.120231637875009,0.904860469491935,0.949264543345704,-6.51352968784379,"Not Significant"
"hsa-mir-589-P.1",-0.0161231587659074,11.6239308812269,-0.11986788474983,0.905146898271114,0.949445561232316,-6.5135734086405,"Not Significant"
"Hcd657 left.1",0.0171178060155288,9.00392485854362,0.119777008738696,0.905218458428819,0.949445561232316,-6.51358431068716,"Not Significant"
"uc.441+",0.0128099296689586,6.92247384068607,0.11954497974393,0.905401172872231,0.949539943692303,-6.51361210883506,"Not Significant"
"uc.248+.1",0.0127193581850147,7.42221979017204,0.119099905874773,0.905751666952589,0.949810247782336,-6.51366527998631,"Not Significant"
"blank.42",-0.0131944750284179,6.66433737317925,-0.11877370569881,0.906008560498109,0.94998235301051,-6.51370412392335,"Not Significant"
"Blank.828",-0.0137529391347222,6.60051118827831,-0.118648261598708,0.906107354633468,0.949988667087817,-6.51371903347137,"Not Significant"
"Blank.959",0.0114797293663464,6.54682548107232,0.118259765395753,0.906413326318328,0.950212168458198,-6.5137651079598,"Not Significant"
"mmu-mir-300-A",-0.0120522153658307,6.86247212950197,-0.118025437199483,0.906597885381613,0.950242866236312,-6.51379282557126,"Not Significant"
"hsa-mir-373-3p-A",-0.0155795439621755,7.73204118706828,-0.117894691353145,0.906700864294403,0.950242866236312,-6.51380826702094,"Not Significant"
"Blank.1055",-0.0143909043132568,6.64625868187394,-0.117869125812384,0.90672100058545,0.950242866236312,-6.51381128438353,"Not Significant"
"hsa-mir-548a1-P.1",-0.0250631030464543,9.38819129380152,-0.117005326211938,0.9074013949787,0.950719012737948,-6.5139128496521,"Not Significant"
"mmu-mir-330-P.1",0.0187211145817816,10.1018442181732,0.116959432723813,0.90743754616001,0.950719012737948,-6.51391822490695,"Not Significant"
"Hcd580 left.1",-0.0105228136678726,6.62464511640276,-0.116938709677815,0.907453870166084,0.950719012737948,-6.51392065139406,"Not Significant"
